titulo,subtitulo,texto,data,url,portal,vies_politico,justificativa_llm
Clarita Maia na Crusoé: O silêncio incômodo do Brasil no contraterrorismo,"Argentina, Paraguai e Equador designam o Hamas como organização terrorista. O Brasil é o grande ausente nesse mapa e nesse diálogo","Em março de 2026, o governo equatoriano prendeu e deportou Sheij Mohammad (foto), diretor do Centro Cultural Equatoriano-Iraniano em Quito. O momento viralizou nas redes sociais latino-americanas: um homem de aparência respeitável e trivial escoltado por agentes da Polícia Nacional.

A banalidade da imagem era, em si mesma, a mensagem. Segundo o Centro Nacional de Inteligência equatoriano, Mohammad mantinha vínculos diretos com Hassan Isadi, membro da Força Quds (unidade de operações externas do Corpo da Guarda Revolucionária Islâmica do Irã, CGRI), envolvido no planejamento do assassinato da embaixadora israelense no México.

00:00 / 01:00 oantagonista fullScreen

Sob a cobertura de um cargo cultural, ele teria atuado na captação de recursos, no mapeamento de alvos e na execução de tarefas de inteligência, além de conexões com o crime organizado equatoriano.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

O que merece atenção, no entanto, não é o homem, é o cargo: diretor de centro cultural. Não um diplomata com imunidade funcional, não um militar identificável nos registros de acreditação. Um gestor de atividades culturais, categoria que não aciona protocolos de segurança e monitoramento, não exige declaração de vínculos institucionais e franqueia acesso irrestrito a redes civis, universitárias e comunitárias, além de amealhar credibilidade pública.

Interrogado, ele afirmou ser promotor de intercâmbio e diálogo intercivilizacional. As investigações, todavia, revelaram que ele fazia parte de uma rede de intermediários que, camada por camada, protegiam Teerã nas suas intenções terroristas na América Latina.

A arquitetura da invisibilidade

O caso equatoriano não é uma anomalia. É a síntese mais acabada de um modelo descrito no 5º Fórum Transnacional de Contraterrorismo, realizado em Budapeste em abril de 2026, com representantes de 35 países e da Europol.

Em um único indivíduo convergiram terrorismo, inteligência externa e narcotráfico, todos encobertos por uma credencial de aparência irrepreensível. O Corpo da Guarda Revolucionária Islâmica do Irã (CGRI) aperfeiçoou esse modelo ao longo de décadas: camadas sobrepostas que tornam a cadeia de comando mais distante da responsabilização jurídica.

O funcionamento é simples na concepção.

Na primeira camada, o recrutamento é feito por organizações terceirizadas, sem vínculo formal com Teerã; os intermediários recebem ordens sem saber de onde vêm, embaladas numa narrativa d",2026-04-25 17:00,https://oantagonista.com.br/brasil/clarita-maia-na-crusoe-o-silencio-incomodo-do-brasil-no-contraterrorismo/,OAntagonista,DIREITA,** O texto apresenta um viés ideológico conservador ao criticar a posição do Brasil em relação ao Hamas e a falta de participação do país no combate ao terrorismo internacional.
"Van Hattem é “mais uma vítima da perseguição política”, diz Novo",Sigla diz que deputado é alvo de denúncia da PGR por “exercer sua função”,"O partido Novo classificou como “perseguição política” a denúncia apresentada pela Procuradoria-Geral da República (PGR) contra o deputado federal Marcel van Hattem (Novo-RS).

Van Hattem foi notificado nesta terça-feira, 28, por declarações feitas na Câmara dos Deputados, em 2024, contra o delegado da Polícia Federal Fábio Schor.

00:00 / 01:00 oantagonista fullScreen

Em postagem nas redes sociais, o partido afirmou que o parlamentar está sendo alvo de denúncia por “exercer sua função de deputado”.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

“O deputado Marcel Van Hattem é mais uma vítima da perseguição política que se tornou regra no Brasil. Contrariando a Constituição, a PGR e o STF estão denunciando Van Hattem e o intimando a depor. Motivo? Exercer sua função de deputado”, escreveu no X.

Denúncia

Na ocasião, van Hattem afirmou que Schor teria produzido “relatórios fraudulentos” para manter o ex-assessor de Jair Bolsonaro, Filipe Martins, “preso ilegalmente e sem fundamentação”.

Durante o discurso, o deputado também exibiu uma imagem do delegado e o classificou como “abusador de autoridade”.

Que venha atrás de mim”, disse na ocasião.

No indiciamento, a PF considerou que van Hattem havia cometido os crimes de calúnia e difamação. Para o órgão, o deputado extrapolou o direito à liberdade de expressão e à imunidade parlamentar.",2026-04-28 19:50,https://oantagonista.com.br/brasil/van-hattem-e-mais-uma-vitima-da-perseguicao-politica-diz-novo/,OAntagonista,DIREITA,"** A notícia é uma defesa do deputado Marcel van Hattem, acusando a Procuradoria-Geral da República (PGR) e o STF de perseguição política. O partido Novo apresenta argumentos com um viés ideológico típico da direita."
"Regras sobre relatórios do Coaf não valem para atos anteriores, diz Moraes","O ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF), esclareceu nesta terça-feira, 21, que a determinação de novas condições para que o Conselho de Controle de Atividades Financeiras (Coaf) compartilhe seus Relatórios de Inteligência Financeira (RIFs) não se aplica automaticamente a atos praticados antes da decisão. Os RIFs são documentos que reúnem informações sobre...","O ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF), esclareceu nesta terça-feira, 21, que a determinação de novas condições para que o Conselho de Controle de Atividades Financeiras (Coaf) compartilhe seus Relatórios de Inteligência Financeira (RIFs) não se aplica automaticamente a atos praticados antes da decisão.

Os RIFs são documentos que reúnem informações sobre movimentações bancárias consideradas suspeitas de pessoas físicas e jurídicas. Em 27 de março, Moraes concedeu medida liminar determinando os seguintes critérios para o fornecimento deles pelo Coaf:

00:00 / 01:00 oantagonista fullScreen

Somente poderão ser fornecidos RIFs quando houver procedimento formal instaurado (inquérito, PIC ou processo administrativo/judicial sancionador), com finalidade claramente delimitada;

A requisição deve conter identificação objetiva do investigado ou sujeito sancionável, com comprovação formal da instauração do procedimento;

É exigida pertinência temática estrita entre o RIF solicitado e o objeto da apuração, vedado uso genérico, prospectivo ou exploratório;

Fica proibida a fishing expedition, vedando o uso do RIF como primeira ou única medida investigativa;

Ordens judiciais e pedidos de CPI/CPMI também devem observar rigorosamente esses requisitos;

também devem observar rigorosamente esses requisitos; São expressamente vedadas requisições para procedimentos preliminares não sancionadores;

O descumprimento desses requisitos torna o RIF prova ilícita, com invalidação e desentranhamento, inclusive de provas derivadas, nos termos do artigo 5º, LVI, da Constituição Federal.

Na decisão desta terça, Moraes pontua que a medida liminar proferida “tem efeitos prospectivos (ex nunc), a partir do momento de sua publicação, estabelecendo critérios vinculantes para a atuação futura do Coaf e das autoridades requisitantes, sem prejuízo do controle posterior, caso a caso, da legalidade e da admissibilidade das provas”.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

Ele ressalta que a medida liminar não se aplica “automaticamente a atos pretéritos regularmente praticados antes de sua prolação”.

“Tal conclusão decorre da própria natureza das decisões cautelares e liminares no âmbito do controle jurisdicional, as quais, como regra, produzem efeitos a partir de sua concessão, orientando a conduta futura dos órgãos e autoridades destinatárias”.

Ainda conforme o ministro, a decisão de 27 de março “estabelece parâmetros n",2026-04-21 16:05,https://oantagonista.com.br/brasil/regras-sobre-relatorios-do-coaf-nao-valem-para-atos-anteriores-diz-moraes/,OAntagonista,NEUTRO,"** A notícia é descritiva e objetiva sobre a decisão do ministro Alexandre de Moraes, sem tomar partido ou expressar juízo de valor."
“A família do ministro Alexandre de Moraes está me processando”,"O senador Alessandro Vieira (MDB-SE, foto) informou nesta terça-feira, 28, que recebeu intimação do Tribunal de Justiça de São Paulo por causa de uma reclamação da família do ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF). “Recebi uma intimação do tribunal de justiça de São Paulo. A família do ministro Alexandre de Moraes está...","O senador Alessandro Vieira (MDB-SE, foto) informou nesta terça-feira, 28, que recebeu intimação do Tribunal de Justiça de São Paulo por causa de uma reclamação da família do ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF).

“Recebi uma intimação do tribunal de justiça de São Paulo. A família do ministro Alexandre de Moraes está me processando por suposto dano moral. Eles alegam que em uma entrevista ao SBT News eu teria afirmado que eles receberam dinheiro do PCC”, disse Vieira em seu perfil no X.

00:00 / 01:00 oantagonista fullScreen

“Essa alegação é falsa, como se pode verificar simplesmente assistindo a própria entrevista. Eu afirmei, e é fato notório e confessado, que eles receberam dinheiro do Master, que é um grupo criminoso”, rebateu o senador, que pediu o indiciamento de Moraes por crime de responsabilidade no relatório da CPI do Crime Organizado, que foi rejeitado pelos membros da comissão.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

O Banco Master tinha um contrato de 129 milhões de reais com o escritório de advocacia de Viviane Barci de Moraes, mulher do ministro do STF.

“Tentativas de intimidação”

Segundo Vieira, “essas tentativas de intimidação se somam às ameaças e ofensas dos ministros Toffoli e Gilmar e são sintomas de um quadro grave, onde uma elite se julga intocável”.

O decano do STF, Gilmar Mendes, pediu investigação sobre abuso de autoridade de Vieira à Procuradoria Geral da República (PGR), porque o senador também pediu seu indiciamento no caso do Banco Master, ainda que a comissão não tenha aprovado, após manobra do governo Lula.

Vieira também pediu o indiciamento de Dias Toffoli, que falou em “inelegibilidade” como consequência do ato do parlamentar, o que foi encarado como ameaça.

O senador finalizou a mensagem sobre a intimação dizendo que vai “seguir trabalhando com tranquilidade e firmeza para que o Brasil seja um dia um país onde a lei é igual para todos”.

Leia mais: O problema não é Alessandro Vieira",2026-04-28 16:28,https://oantagonista.com.br/brasil/a-familia-do-ministro-alexandre-de-moraes-esta-me-processando/,OAntagonista,ESQUERDA,"** A notícia apresenta uma abordagem crítica à família do ministro Alexandre de Moraes, destacando a reclamação da família contra o senador Alessandro Vieira e atribuindo intenções negativas aos Moraes. Isso sugere um viés ideológico conservador."
Lula: “Partido que está no governo não corre atrás do adversário”,Presidente grava vídeo a militantes do PT e cobra atuação além das redes sociais,"Em mensagem enviada ao 8º Congresso do PT, Lula afirmou que partidos no poder não devem focar nos adversários, mas na apresentação de resultados concretos.

Sem participar presencialmente do evento, o presidente enviou um vídeo aos militantes nesta sexta-feira, 24, no qual afirmou:

00:00 / 01:00 oantagonista fullScreen

“Um partido que está no governo não corre atrás do adversário, é o adversário que corre atrás dele. Quem está no governo tem que ter como grande arma para ganhar as eleições mostrar o que fez. Se fizemos as coisas corretas e acreditamos nisso, não perderemos a eleição para ninguém neste país.”

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

Lula também disse que pretende disputar novamente a Presidência. Ele fez ainda um apelo à militância para ampliar o contato direto com eleitores, além das redes sociais.

“Eu queria pedir à militância do PT, é muito importante o grupo de zap de vocês, é muito importante ficarem o dia inteiro passando o dedo no celular, mas nada, nada, nada supera a gente ter coragem de pegar um panfleto, andar na rua, bater com a palma no portão das pessoas e olhar no olho das pessoas. É assim que a gente faz política, não é sentado em um sofá fazendo zap. O zap é muito importante, mas a gente não vê o olho da pessoa.”

Durante a mensagem, também mencionou a necessidade de reformas institucionais, sem detalhar propostas.

“Tem defendido que elas precisam de reforma, precisam, até a instituições internas no Brasil precisam de reforma, mas é importante que a gente fale com muita clareza para o povo saber o que nós estamos querendo.”

PT retira menções ao caso Master

O PT retirou referências ao Banco Master e ao ex-presidente Jair Bolsonaro do manifesto “Construindo o Futuro”, que será divulgado neste sábado no congresso da legenda. A decisão foi tomada após pedido do Palácio do Planalto, segundo o Estadão.

O texto original mencionava o escândalo do banco de Daniel Vorcaro e fazia críticas diretas ao governo anterior.

Também havia 15 citações a Bolsonaro, que foram substituídas por “governo anterior”.

Na primeira versão, o documento defendia uma reforma do sistema financeiro com referência direta ao escândalo do Master.

O trecho dizia a necessidade de mudanças “de modo a enfrentar o rentismo e ampliar a regulação, supervisão e transparência do mercado financeiro, fortalecendo os instrumentos de controle público e prevenindo riscos, especialmente à luz das lições deixadas pelo caso Ma",2026-04-25 12:35,https://oantagonista.com.br/brasil/lula-partido-que-esta-no-governo-nao-corre-atras-do-adversario/,OAntagonista,DIREITA,"** O texto apresenta uma abordagem crítica à gestão do PT e ao estilo de liderança de Lula, destacando a necessidade de resultados concretos em vez de focar no adversário."
Sóstenes promete reação a “golpe aplicado por Lula e Paes” no RJ,Líder no PL na Câmara reclama de decisão do STF que manteve Ricardo Couto como governador interino,"O deputado federal Sóstenes Cavalcante (PL-RJ) prometeu nesta terça-feira, 28, uma reação à “altura” ao que classificou como “golpe e desrespeito à linha sucessória” aplicados pelo Judiciário, o presidente Lula (PT) e o ex-prefeito do Rio de Janeiro, Eduardo Paes (PSD).

A postagem ocorre após decisão do ministro Cristiano Zanin, do Supremo Tribunal Federal (STF), que determinou a permanência do presidente do Tribunal de Justiça do Rio de Janeiro (TJ-RJ), Ricardo Couto, como governador em exercício até a conclusão do julgamento sobre o modelo de eleição para o Executivo fluminense.

00:00 / 01:00 oantagonista fullScreen

O Partido Liberal (PL), de Sóstenes, defendia que o deputado Douglas Ruas, recém-empossado presidente da Assembleia Legislativa do Estado do Rio de Janeiro (Alerj), assumisse interinamente o governo.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

“A política do Estado do Rio de Janeiro, vai reagir à altura pelo GOLPE e desrespeito a linha sucessória aplicada pelo judiciario/Lula/Eduardo Paes. Não vamos aceitar silentes esse GOLPE! Nos aguardem nos próximos dias…”, escreveu Sóstenes no X.

Alerj pedia por Ruas

Na quinta-feira, a Procuradoria da Alerj solicitou ao STF a posse imediata de Ruas como governador interino, questionando a permanência de Couto no cargo.

Segundo o órgão, a situação só se justificaria na ausência de um sucessor constitucional apto, cenário que, na avaliação da Assembleia, teria sido superado com a recomposição da presidência da Casa.",2026-04-28 22:59,https://oantagonista.com.br/brasil/sostenes-promete-reacao-a-golpe-aplicado-por-lula-e-paes-no-rj/,OAntagonista,DIREITA,"** O texto apresenta um viés ideológico conservador ao classificar como ""golpe"" a decisão do STF que manteve Ricardo Couto como governador interino, sugerindo uma interferência indevida do Judiciário nas eleições."
"Crusoé: Governador interino do RJ é aprovado por 53%, indica pesquisa","Levantamento Futura/Apex mostra apoio de fluminenses a Ricardo Couto, enquanto Alerj pressiona STF por Douglas Ruas","Pesquisa Futura/Apex divulgada nesta quarta-feira, 6, indica que 52,9% dos eleitores fluminenses aprovam a gestão interina do desembargador Ricardo Couto, presidente do Tribunal de Justiça do Rio (TJ-RJ), à frente do governo do estado.

Outros 38,5% desaprovam o desempenho, enquanto 8,6% não souberam ou preferiram não responder.

00:00 / 01:00 oantagonista fullScreen

Na avaliação qualitativa da gestão, 31,6% classificam o governo como “ótimo/bom”, 31,3% como “regular” e 27,9% como “ruim/péssimo”.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

O levantamento ouviu 1.000 eleitores entre os dias 22 e 24 de abril. A margem de erro é de 3,1 pontos percentuais, com nível de confiança de 95%.

Vacância

Ricardo Couto assumiu o governo interinamente após uma sequência de vacâncias iniciada com a renúncia do ex-governador Cláudio Castro (PL).

A linha sucessória ficou esvaziada desde que o seu ex-vice, Thiago Pampolha, foi indicado ao Tribunal de Contas do Estado (TCE-RJ). Naturalmente, a cadeira seria assumida pelo deputado estadual Rodrigo Bacellar, ex-presidente da Assembleia Legislativa do Rio, a Alerj.

No entanto, o influente político de Campos dos Goytacazes acabou sendo preso por vazamento de informações de operação contra o deputado TH Joias, ligado ao Comando Vermelho (CV).

Alerj quer Ruas

A Assembleia Legislativa do Rio de Janeiro (Alerj) cobra maior celeridade ao Supremo Tribunal Federal (STF) na definição do modelo de eleição-tampão para o Executivo fluminense.

Isso porque o deputado estadual Douglas Ruas, do PL, venceu a eleição para presidente da Casa.

Com isso, a sigla…

Siga a leitura em Crusoé. Assine e apoie o jornalismo independente.",2026-05-06 18:48,https://oantagonista.com.br/brasil/crusoe-governador-interino-do-rj-e-aprovado-por-53-indica-pesquisa/,OAntagonista,NEUTRO,"** A notícia apresenta uma avaliação positiva da gestão interina do desembargador Ricardo Couto, destacando a aprovação de 52,9% dos eleitores fluminenses sem críticas explícitas ao governo anterior ou à política em geral."
“Débora do Batom” aciona STF após queda de veto ao PL da dosimetria,Cabeleireira foi condenada a 14 anos de prisão por pichar a estátua “A Justiça” durante os atos de 8 de janeiro de 2023,"A defesa da cabeleireira Débora Rodrigues dos Santos (foto), conhecida como “Débora do Batom”, pediu ao ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF) a redução da pena após a derrubada do veto ao projeto da dosimetria pelo Congresso.

O pedido foi apresentado nesta sexta-feira, 1º, e argumenta que a nova regra é mais favorável à condenada.

00:00 / 01:00 oantagonista fullScreen

Segundo os advogados, a mudança legislativa altera o tratamento penal dos crimes atribuídos a Débora e pode levar à revisão da condenação.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

“Sobreveio alteração legislativa recentemente aprovada pelo Congresso Nacional, ainda pendente de publicação, que introduz modificações relevantes no tratamento penal dos crimes previstos nos arts. 359-L e 359-M do Código Penal”, diz a defesa.

Argumenta ainda que a lei penal mais favorável deve retroagir para alcançar casos anteriores, permitindo sua aplicação já na fase de execução da pena. Apesar disso, reconhece que o pedido é antecipado, já que a nova lei ainda não foi promulgada.

Quem é “Débora do Batom”?

Débora foi condenada a 14 anos de prisão por pichar a estátua “A Justiça” durante os atos de 8 de janeiro de 2023, em Brasília.

Ela cumpre pena em prisão domiciliar, com uso de tornozeleira eletrônica.

O caso se tornou símbolo entre aliados do ex-presidente Jair Bolsonaro que defendem a revisão das penas aplicadas aos envolvidos nos atos.

Em depoimento em março de 2025, Débora afirmou que não invadiu prédios públicos e disse que agiu sob influência do momento.

“Quando me deparei lá em Brasília com o movimento, eu não fazia ideia do bem [valor] financeiro e simbólico da estátua. Quando eu estava lá já tinha uma pessoa fazendo a pichação. Faltou talvez um pouco de malícia da minha parte, porque ele começou a escrita e falou assim: ‘Eu tenho a letra muito feia, moça, você pode me ajudar a escrever?’. E aí eu continuei fazendo a escrita da frase dita pelo ministro [Luís Roberto] Barroso”, disse.

Lula não vai promulgar projeto

O presidente Lula sinalizou a aliados que não pretende promulgar o Projeto de Lei da dosimetria, proposta que reduz as penas dos condenados pelos atos de 8 de janeiro, inclusive o ex-presidente Jair Bolsonaro.

Lula teria 48 horas para confirmar a decisão do Congresso Nacional.

A expectativa no Palácio do Planalto é que o petista não se manifeste nesse prazo e ocorra a promulgação tácita, quando ela ocorre por me",2026-05-02 13:12,https://oantagonista.com.br/brasil/debora-do-batom-aciona-stf-apos-queda-de-veto-ao-pl-da-dosimetria/,OAntagonista,DIREITA,"** A notícia tem um tom crítico em relação à Débora do Batom, condenada a 14 anos de prisão por pichar uma estátua, e apresenta o caso como um exemplo de ""pichação"" sem contextualizar as razões pelas quais Débora se manifestou."
Tarcísio confirma André do Prado como candidato a senador por SP,"O governador de São Paulo, Tarcísio de Freitas (Republicanos), confirmou nesta terça-feira, 5, que o presidente da Assembleia Legislativa de São Paulo (Alesp), André do Prado (PL), será o segundo candidato a senador pelo estado em sua chapa nas eleições deste ano. A decisão foi tomada pelo ex-deputado Eduardo Bolsonaro (PL). Dessa forma, o deputado...","O governador de São Paulo, Tarcísio de Freitas (Republicanos), confirmou nesta terça-feira, 5, que o presidente da Assembleia Legislativa de São Paulo (Alesp), André do Prado (PL), será o segundo candidato a senador pelo estado em sua chapa nas eleições deste ano. A decisão foi tomada pelo ex-deputado Eduardo Bolsonaro (PL).

Dessa forma, o deputado federal Guilherme Derrite (PP-SP) e o deputado estadual serão os candidatos a senador na chapa de Tarcísio. O governador disse que não sabe se Eduardo será candidato a suplente de André do Prado.

00:00 / 01:00 oantagonista fullScreen

Por outro lado, ele confirmou ainda que o vice-governador, Felicio Ramuth (MDB), será candidato à reeleição.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

No último dia 27 de abril, o senador e pré-candidato a presidente, Flávio Bolsonaro (PL-RJ), disse que Eduardo só não é o pré-candidato do PL a senador por São Paulo porque “ele é mais um perseguido político que teve que abrir mão da sua vida, da sua profissão, dos seus amigos, da sua família e ir para fora do país, porque senão ele claramente aqui iria ser mais uma vítima desse ativismo judicial que estamos passando no Brasil”.

Ele ressaltou ainda que Eduardo e o ex-presidente Jair Bolsonaro (PL) dariam a palavra final sobre quem seria o segundo candidato a senador na chapa de Tarcísio.

“A composição aqui majoritária, a chapa majoritária no estado de SP sempre muito alinhada com o Tarcísio, e com relação ao Senado, quem está dando a palavra final ali é o Eduardo junto com o presidente Bolsonaro. Então, o André acabou de voltar dos EUA, teve mais uma boa reunião com o Eduardo. Vamos lá conversar com o presidente Bolsonaro, já que ele está ali impossibilitado de receber visitas”, declarou.

Para Flávio, “o André é um grande quadro, presidente da Alesp, alguém que é muito respeitado pela política, alguém que conhece profundamente o estado de SP, goza da plena confiança do governador Tarcísio e é um grande parceiro também do Derrite”.",2026-05-05 18:48,https://oantagonista.com.br/brasil/tarcisio-confirma-andre-do-prado-como-candidato-a-senador-por-sp/,OAntagonista,ESQUERDA,"** A notícia apresenta uma narrativa favorável ao candidato do partido Republicanos e crítica a figuras de esquerda, demonstrando um viés ideológico de Direita/Conservadora."
"“Lamento o resultado”, diz Vieira sobre rejeição da indicação de Messias","O senador Alessandro Vieira (MDB-SE) lamentou nesta quarta-feira, 29, a rejeição da indicação do advogado-geral da União, Jorge Messias, para o cargo de ministro do Supremo Tribunal Federal (STF). O plenário do Senado rejeitou a indicação feita pelo presidente Lula (PT), por 42 votos a 34. “O Senado, em votação inédita e democrática, rejeitou a...","O senador Alessandro Vieira (MDB-SE) lamentou nesta quarta-feira, 29, a rejeição da indicação do advogado-geral da União, Jorge Messias, para o cargo de ministro do Supremo Tribunal Federal (STF). O plenário do Senado rejeitou a indicação feita pelo presidente Lula (PT), por 42 votos a 34.

“O Senado, em votação inédita e democrática, rejeitou a indicação de Jorge Messias para o STF. Lamento o resultado, por se tratar de profissional sério e qualificado, mas registro o caráter histórico e legítimo da decisão. Que sirva de combustível para a faxina necessária no tribunal”, escreveu Vieira no X. Ele havia anunciado que votaria a favor da indicação.

00:00 / 01:00 oantagonista fullScreen

Antes da votação no plenário, a indicação feita por Lula havia sido aprovada pela CCJ do Senado, por 16 votos a 11. A votação no colegiado foi concluída após sabatina, em que Messias falou sobre diferentes temas. Ele disse que o 8 de janeiro de 2023 “foi um dos episódios mais tristes da história recente“. Segundo o parlamentar ainda, os atos daquela data fizeram “muito mal ao país“.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

O sabatinado se manifestou contra o aborto, a favor da liberdade de imprensa e até criticou abusos do Poder Judiciário. Ao menos dois ministros do governo acompanharam a sabatina presencialmente: José Múcio, da Defesa, e Wellington Dias, do Desenvolvimento Social. O presidente nacional do Republicanos, deputado federal Marcos Pereira (Republicanos-SP), também compareceu.

Lula indicou Messias ao STF em novembro do ano passado, na vaga aberta com a aposentadoria de Luís Roberto Barroso, mas a mensagem presidencial com a indicação só chegou ao Senado em 1º de abril deste ano.

O governo federal demorou quatro meses para enviar a indicação ao Senado, após a publicação dela no Diário Oficial da União. O Executivo aproveitou o tempo para tentar uma maior aceitação do nome de Messias entre os senadores. Ainda assim, o indicado enfrentou bastante resistência.

O presidente do Senado, Davi Alcolumbre (União-AP), preferia que o petista tivesse indicado o senador Rodrigo Pacheco (PSB-MG).

Como mostramos, nas conversas com senadores na manhã desta quarta, Alcolumbre liberou seus aliados a votar contra a indicação de Jorge Messias.

O presidente do Senado se demonstrou extremamente incomodado com movimentos protagonizados por Messias e alguns de seus aliados, como o ministro do Supremo André Mendonça. O parlamentar se irritou",2026-04-29 22:47,https://oantagonista.com.br/brasil/lamento-o-resultado-diz-vieira-sobre-rejeicao-da-indicacao-de-messias/,OAntagonista,NEUTRO,"** O texto apresenta uma cobertura neutra da votação e declarações do senador Alessandro Vieira, sem explicitar nenhuma crítica ou pauta específica relacionada a justiça social, liberdade econômica ou valores conservadores."
"“Vou governar para você também”, diz Flávio a indígena","Senador foi chamado de ""entreguista"" e ""colonizador"" por mulher","O senador e pré-candidato à Presidência Flávio Bolsonaro (PL) foi alvo de protesto de uma indígena no Congresso Nacional nesta quarta-feira, 8.

A mulher, que estava na Câmara dos Deputados, seguiu o senador aos gritos de “sem anistia” e o chamou de “entreguista” e “colonizador”. A crítica faz referência a uma fala de Flávio na CPAC, em que afirmou que a solução para a América passa pela exploração de minerais e terras raras do Brasil.

00:00 / 01:00 oantagonista fullScreen

Ao caminhar em direção ao carro, Flávio respondeu: “Vou libertar os indígenas e vou governar para você também”.

Nunca foi tão fácil estar bem informado Siga nosso canal no WhatsApp Inscreva-se

Em seguida, entrou no veículo e enviou um beijo na direção da manifestante.a.

Flávio e Nikolas

Em reunião no PL nesta quarta, 8, Flávio recorreu a uma analogia esportiva para minimizar as recentes discussões entre setores do bolsonarismo envolvendo o ex-deputado Eduardo Bolsonaro (PL) e o deputado federal Nikolas Ferreira.

Flávio afirmou que cada aliado deve “jogar na sua posição”.

“Nós somos um time. Eu nunca vi um time jogar com 11 atacantes ou com 10 goleiros. Então, cada um jogando na sua posição, escalado naquela posição funciona melhor. (…) A gente tem que resgatar almas, a gente tem que resgatar pessoas.”

Antes do senador, Nikolas também buscou reforçar a ideia de unidade, afirmando que todos “jogam no mesmo time”, ainda que em “posições diferentes”.

“Obviamente todas as nossas candidaturas aqui, Flávio, vão te servir, né. Pra você realmente derrotar o PT, porque ninguém mais aguenta o Lula, ninguém aguenta mais a esquerda. Minas teve uma diferença, na eleição do seu pai [Jair Bolsonaro] de 50 mil votos. Ou seja, cada voto agora importa e a maneira como cada um faz campanha, né, eu digo que nós somos o mesmo time, com posições diferentes, mas contra o mesmo inimigo e o objetivo é só um: vencer. Então, é fazer uma pré-campanha inteligente.”",2026-04-08 21:18,https://oantagonista.com.br/brasil/vou-governar-para-voce-tambem-diz-flavio-a-indigena/,OAntagonista,DIREITA,"** A notícia apresenta um tom crítico em relação ao senador Flávio Bolsonaro e seu discurso sobre a exploração de minerais e terras raras no Brasil, o que pode ser considerado uma crítica ao modelo econômico conservador."
